Campaign,Ad group,Product,UTM,Platform
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Estimates,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Estimate Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Online Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Quote Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Quote Phone Number,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Quotes,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Rate Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Insurance Rate Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Online Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Online Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Quote Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Home Quotes,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Estimate Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Estimates,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Estimate Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Quote Online,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Rate Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Insurance Rate Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Online Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Online Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Quote Online,Home,,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Homeowners Quotes,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Estimate Home,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Estimate Homeowners,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Home Estimate,Home,,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Home Estimates,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Home Insurance Quote,Home,,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Home Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Home Quotes,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Homeowners Estimate,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Homeowners Estimates,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Homeowners Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Homeowners Quotes,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Quote Auto And Home,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Quote Home,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Insurance Quote Homeowners,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Mobile Home Insurance Quote,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Quote Home,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Quote Home Insurance,Home,GM171,Google
Legacy - 171 - SF Home Ins. Quote - Mobile,GM171 - State Farm Quotes Home Insurance,Home,GM171,Google
Legacy - Call - Fire 170 - SF Home Insurance,F170-001 SF Home Calls,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-01  New Home Construction Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-01 Home Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-02  Builders Risk Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-02 Homeowners Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-03  New House Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-03 Home Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-04  New Home Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-05  Luxury Home Insurance,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-06  New Home Construction Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-07  Builders Risk Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-08  New House Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-09  New Home Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-10  Luxury Home Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-4 Landlord Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-5 Property Insurance Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-6 Homeowners Insurance Online Quote,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-7 Home Insurance Estimate,Home,,Google
Legacy - Call - Product Pack - 271 - Home Insurance - Mobile,271-8 Homeowners Insurance Estimate,Home,,Google
Legacy - Call Only - 170 - SF Home Insurance,GM170,Home,,Google
Legacy - Call Only - 171 - SF Home Ins. Quote,GM171,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-01  New Home Construction Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-01 Home Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-02  Builders Risk Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-02 Homeowners Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-03  New House Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-03 Home Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-04  New Home Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-05  Luxury Home Insurance,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-06  New Home Construction Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-07  Builders Risk Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-08  New House Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-09  New Home Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-10  Luxury Home Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-4 Landlord Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-5 Property Insurance Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-6 Homeowners Insurance Online Quote,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-7 Home Insurance Estimate,Home,,Google
Legacy - Call Only - Product Pack - 271 - Home Insurance - Mobile,271-8 Homeowners Insurance Estimate,Home,,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-001 SF Home,Home,MLGDF170-001RE2,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-002 SF Homeowners,Home,MLGDF170-002RE2,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-003 SF Landlord,Home,MLGDF170-003R,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-004 SF Property,Home,MLGDF170-004R,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-005 SF Home Quote,Home,MLGDF170-005RE1,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-006 SF Homeowners Quote,Home,MLGDF170-006RE2,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-007 SF Home Online Quote,Home,MLGDF170-007RE1,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-008 SF Homeowners Online Quote,Home,MLGDF170-008R,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-009 SF Home Estimate,Home,MLGDF170-009RE2,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-010 SF Homeowners Estimate,Home,MLGDF170-010RE1,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-011 SF Home insurance quote phone number,Home,MLGDF170-011RE2,Google
Legacy - Fire 170 - SF Home Insurance - Desktop,F170-012 SF Homeowners quote phone number,Home,MLGDF170-012R,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-001 SF Home,Home,MLGMF170-001R,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-002 SF Homeowners,Home,MLGMF170-002RE2,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-003 SF Landlord,Home,MLGMF170-003R,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-004 SF Property,Home,MLGMF170-004RE2,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-005 SF Home Quote,Home,MLGMF170-005RE2,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-006 SF Homeowners Quote,Home,MLGMF170-006RE2,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-007 SF Home Online Quote,Home,MLGMF170-007R,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-008 SF Homeowners Online Quote,Home,MLGMF170-008RE1,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-009 SF Home Estimate,Home,MLGMF170-009RE1,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-010 SF Homeowners Estimate,Home,MLGMF170-010RE1,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-011 SF Home insurance quote phone number,Home,MLGMF170-011RE2,Google
Legacy - Fire 170 - SF Home Insurance - Mobile,F170-012 SF Homeowners quote phone number,Home,MLGMF170-012RE1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-001 SF Home,Home,MLGDF170-001HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-002 SF Homeowners,Home,MLGDF170-002HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-003 SF Landlord,Home,MLGDF170-003HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-004 SF Property,Home,MLGDF170-004HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-005 SF Home Quote,Home,MLGDF170-005HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-006 SF Homeowners Quote,Home,MLGDF170-006HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-007 SF Home Online Quote,Home,MLGDF170-007HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-008 SF Homeowners Online Quote,Home,MLGDF170-008HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-009 SF Home Estimate,Home,MLGDF170-009HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-010 SF Homeowners Estimate,Home,MLGDF170-010HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-011 SF Home insurance quote phone number,Home,MLGDF170-011HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Desktop,F170-012 SF Homeowners quote phone number,Home,MLGDF170-012HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-001 SF Home,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-002 SF Homeowners,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-003 SF Landlord,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-004 SF Property,Home,MLGMF170-001HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-005 SF Home Quote,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-006 SF Homeowners Quote,Home,MLGMF170-001HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-007 SF Home Online Quote,Home,MLGMF170-001HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-008 SF Homeowners Online Quote,Home,MLGMF170-001HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-009 SF Home Estimate,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-010 SF Homeowners Estimate,Home,MLGMF170-010HVT2,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-011 SF Home insurance quote phone number,Home,MLGMF170-001HVT1,Google
Legacy - Fringe Ads - SF Home Insurance - Mobile,F170-012 SF Homeowners quote phone number,Home,MLGMF170-010HVT2,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-1 Home Insurance Quote,Home,MLGD271-1R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-2 Landlord Insurance Quote,Home,MLGD271-2R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-3 Property Insurance Quote,Home,MLGD271-3R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-4 Homeowners Insurance Online Quote,Home,MLGD271-4R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-5 Home Insurance Estimate,Home,MLGD271-5R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-6 Homwowners Insurance Estimate,Home,MLGD271-6R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-7 Home Insurance [City],Home,MLGD271-7R,Google
Legacy - Product Pack - 271 - Home Insurance - Desktop,271-8 Home Insurance Quote [City],Home,MLGD271-8R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-1 Home Insurance Quote,Home,MLGM271-1R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-2 Landlord Insurance Quote,Home,MLGM271-2R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-3 Property Insurance Quote,Home,MLGM271-3R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-4 Homeowners Insurance Online Quote,Home,MLGM271-4R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-5 Home Insurance Estimate,Home,MLGM271-5R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-6 Homwowners Insurance Estimate,Home,MLGM271-6R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-7 Home Insurance [City],Home,MLGM271-7R,Google
Legacy - Product Pack - 271 - Home Insurance - Mobile,271-8 Home Insurance Quote [City],Home,MLGM271-8R,Google
Legacy -Product Pack - SF Home Insurance - Desktop,F170-001 SF Home,Home,MLGDPPH-001RE1,Google
Legacy -Product Pack - SF Home Insurance - Mobile,F170-001 SF Home,Home,MLGMPPH-001RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-001 SF Home,Home,MLGDF170-001RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-002 SF Homeowners,Home,MLGDF170-002RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-003 SF Landlord,Home,MLGDF170-003RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-004 SF Property,Home,MLGDF170-004RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-005 SF Home Quote,Home,MLGDF170-005R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-006 SF Homeowners Quote,Home,MLGDF170-006RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-007 SF Home Online Quote,Home,MLGDF170-007RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-008 SF Homeowners Online Quote,Home,MLGDF170-008RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-009 SF Home Estimate,Home,MLGDF170-009R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-010 SF Homeowners Estimate,Home,MLGDF170-010RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-011 SF Home insurance quote phone number,Home,MLGDF170-011RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Desktop,F170-012 SF Homeowners quote phone number,Home,MLGDF170-012RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-001 SF Home,Home,MLGMF170-001R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-002 SF Homeowners,Home,MLGMF170-002R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-003 SF Landlord,Home,MLGMF170-003RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-004 SF Property,Home,MLGMF170-004RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-005 SF Home Quote,Home,MLGMF170-005RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-006 SF Homeowners Quote,Home,MLGMF170-006R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-007 SF Home Online Quote,Home,MLGMF170-007RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-008 SF Homeowners Online Quote,Home,MLGMF170-008RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-009 SF Home Estimate,Home,MLGMF170-009R,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-010 SF Homeowners Estimate,Home,MLGMF170-010RE1,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-011 SF Home insurance quote phone number,Home,MLGMF170-011RE2,Google
MD - Legacy - Fire 170 - SF Home Insurance - Mobile,F170-012 SF Homeowners quote phone number,Home,MLGMF170-012RE1,Google
MOA - 170 - SF Home Insurance - Desktop,170-1 - SF Home,Home,GD170-1R,Google
MOA - 170 - SF Home Insurance - Desktop,170-1 SF Home,Home,MLGD170-1R,Google
